,BirdID,Brood.code,Chick.code,social.fem,social.male,Age,Date,Year,Time,Mass,Chick.order,Air.temp,max.temp,CF.brood.no,f.cc,femID,m.cc,maleID,maxage,surv
1915,10781,T064,CT0174,NM/YB,DR/MN,12,16/07/2019,2019,08:20:00,24,1,23.8,38.04314741,NA,NM/YB,9471,DR/MN,9667,12,1
1918,10782,T064,CT0175,NM/YB,DR/MN,2,06/07/2019,2019,07:51:00,2.2,3,21.7,35.92885106,NA,NM/YB,9471,DR/MN,9667,12,0
1919,10782,T064,CT0175,NM/YB,DR/MN,5,09/07/2019,2019,08:50:00,7.6,3,23.5,37.58006847,NA,NM/YB,9471,DR/MN,9667,12,0
1920,10782,T064,CT0175,NM/YB,DR/MN,10,14/07/2019,2019,08:19:00,21.2,2,19.8,37.59089268,NA,NM/YB,9471,DR/MN,9667,12,0
1921,10782,T064,CT0175,NM/YB,DR/MN,12,16/07/2019,2019,08:20:00,22.6,2,23.8,26.83026929,NA,NM/YB,9471,DR/MN,9667,12,1
1922,10784,T066,CT0177,YO/MB,MY/YW,2,10/07/2019,2019,07:53:00,5.9,1,21.9,35.2,NA,YO/MB,8693,MY/YW,8906,12,0
1923,10784,T066,CT0177,YO/MB,MY/YW,5,13/07/2019,2019,07:48:00,15.1,2,21.6,37.38680692,NA,YO/MB,8693,MY/YW,8906,12,0
1925,10784,T066,CT0177,YO/MB,MY/YW,10,18/07/2019,2019,08:57:00,26.3,2,21.2,39.2195273,NA,YO/MB,8693,MY/YW,8906,12,0
1924,10784,T066,CT0177,YO/MB,MY/YW,12,20/07/2019,2019,07:11:00,24.3,3,18.5,37.95321865,NA,YO/MB,8693,MY/YW,8906,12,1
1927,10785,T066,CT0178,YO/MB,MY/YW,2,10/07/2019,2019,07:53:00,4.2,2,21.9,35.44588766,NA,YO/MB,8693,MY/YW,8906,12,0
1926,10785,T066,CT0178,YO/MB,MY/YW,5,13/07/2019,2019,07:48:00,11.3,4,21.5,36.07147225,NA,YO/MB,8693,MY/YW,8906,12,0
1928,10785,T066,CT0178,YO/MB,MY/YW,10,18/07/2019,2019,08:57:00,23.3,3,21.2,39.60783739,NA,YO/MB,8693,MY/YW,8906,12,0
1929,10785,T066,CT0178,YO/MB,MY/YW,12,20/07/2019,2019,07:11:00,23.8,4,18.5,38.54975558,NA,YO/MB,8693,MY/YW,8906,12,1
1930,10786,T066,CT0179,YO/MB,MY/YW,2,10/07/2019,2019,07:53:00,5.9,3,22,35.72833112,NA,YO/MB,8693,MY/YW,8906,12,0
1933,10786,T066,CT0179,YO/MB,MY/YW,5,13/07/2019,2019,07:48:00,14.6,1,21.7,38.46683202,NA,YO/MB,8693,MY/YW,8906,12,0
1931,10786,T066,CT0179,YO/MB,MY/YW,10,18/07/2019,2019,08:57:00,26.2,1,21.2,37.84191731,NA,YO/MB,8693,MY/YW,8906,12,0
1932,10786,T066,CT0179,YO/MB,MY/YW,12,20/07/2019,2019,07:11:00,24.8,1,18.5,36.49190824,NA,YO/MB,8693,MY/YW,8906,12,1
1936,10787,T066,CT0180,YO/MB,MY/YW,2,10/07/2019,2019,07:53:00,2.3,4,22,34.2,NA,YO/MB,8693,MY/YW,8906,12,0
1935,10787,T066,CT0180,YO/MB,MY/YW,5,13/07/2019,2019,07:48:00,6,3,21.5,37.26884333,NA,YO/MB,8693,MY/YW,8906,12,0
1934,10787,T066,CT0180,YO/MB,MY/YW,10,18/07/2019,2019,08:57:00,14.7,4,21.2,38.2062858,NA,YO/MB,8693,MY/YW,8906,12,0
1937,10787,T066,CT0180,YO/MB,MY/YW,12,20/07/2019,2019,07:11:00,18.6,2,18.5,36.65325046,NA,YO/MB,8693,MY/YW,8906,12,1
1941,10788,T067,CT0181,OO/YM,DR/MN,2,12/07/2019,2019,07:52:00,3.2,1,21,33.2,NA,OO/YM,9121,DR/MN,9667,12,0
1940,10788,T067,CT0181,OO/YM,DR/MN,5,15/07/2019,2019,09:20:00,8.5,2,23.8,37.3,NA,OO/YM,9121,DR/MN,9667,12,0
1938,10788,T067,CT0181,OO/YM,DR/MN,10,20/07/2019,2019,07:03:00,17.9,1,18.4,38.56315239,NA,OO/YM,9121,DR/MN,9667,12,0
1939,10788,T067,CT0181,OO/YM,DR/MN,12,22/07/2019,2019,08:21:00,19.7,1,22.6,40.71762122,NA,OO/YM,9121,DR/MN,9667,12,1
1943,10789,T067,CT0182,OO/YM,DR/MN,2,12/07/2019,2019,07:52:00,3.7,2,21,34.92066195,NA,OO/YM,9121,DR/MN,9667,5,0
1942,10789,T067,CT0182,OO/YM,DR/MN,5,15/07/2019,2019,09:20:00,11,1,23.8,38.51894724,NA,OO/YM,9121,DR/MN,9667,5,1
1946,10790,T070,CT0183,NA,RW/MY,2,13/07/2019,2019,08:46:00,4.7,1,15.9,35.30893059,T068,NA,NA,RW/MY,9251,12,0
1945,10790,T068,CT0183,CC/MW,NA,5,16/07/2019,2019,08:08:00,12.5,1,23.4,34.17823938,NA,CC/MW,10351,NA,NA,12,0
1944,10790,T068,CT0183,CC/MW,NA,10,21/07/2019,2019,07:53:00,15,1,22.1,34.61924491,NA,CC/MW,10351,NA,NA,12,0
1947,10790,T068,CT0183,CC/MW,NA,12,23/07/2019,2019,07:49:00,14.4,2,21.6,38.27280051,NA,CC/MW,10351,NA,NA,12,1
1950,10791,T070,CT0184,NA,RW/MY,2,13/07/2019,2019,08:46:00,2.2,2,15.9,32.17941506,T068,NA,NA,RW/MY,9251,12,0
1951,10791,T068,CT0184,CC/MW,NA,5,16/07/2019,2019,08:08:00,7.6,2,23.4,36.35142133,NA,CC/MW,10351,NA,NA,12,0
1949,10791,T068,CT0184,CC/MW,NA,10,21/07/2019,2019,07:53:00,14.4,2,22.1,36.17399761,NA,CC/MW,10351,NA,NA,12,0
1948,10791,T068,CT0184,CC/MW,NA,12,23/07/2019,2019,07:49:00,17.8,1,21.6,38.62472758,NA,CC/MW,10351,NA,NA,12,1
1952,10792,T070,CT0185,NA,RW/MY,2,13/07/2019,2019,08:46:00,4.4,3,15.9,34.05551321,T071,NA,NA,RW/MY,9251,12,0
1953,10792,T071,CT0185,NA,NA,5,16/07/2019,2019,07:31:00,12.3,2,15.9,34.82589613,NA,NA,NA,NA,NA,12,0
1954,10792,T071,CT0185,NA,NA,12,23/07/2019,2019,06:57:00,22,3,21.4,38.33614268,NA,NA,NA,NA,NA,12,1
1956,10793,T071,CT0186,NA,NA,2,13/07/2019,2019,08:56:00,3,1,16.3,35.55577106,T070,NA,NA,NA,NA,12,0
1955,10793,T070,CT0186,NA,RW/MY,5,16/07/2019,2019,07:22:00,6.6,2,15.7,36.92233747,NA,NA,NA,RW/MY,9251,12,0
1958,10793,T070,CT0186,NA,RW/MY,10,21/07/2019,2019,08:46:00,12.4,1,17.4,36.92955339,NA,NA,NA,RW/MY,9251,12,0
1957,10793,T070,CT0186,NA,RW/MY,12,23/07/2019,2019,06:27:00,12.7,1,20.5,39.29202462,NA,NA,NA,RW/MY,9251,12,1
1960,10794,T071,CT0187,NA,NA,2,13/07/2019,2019,08:56:00,4.3,2,16.3,33.47339822,T070,NA,NA,NA,NA,12,0
1962,10794,T070,CT0187,NA,RW/MY,5,16/07/2019,2019,07:22:00,10.2,3,15.7,35.71558081,NA,NA,NA,RW/MY,9251,12,0
1959,10794,T070,CT0187,NA,RW/MY,10,21/07/2019,2019,08:46:00,18.2,2,17.5,39.09795438,NA,NA,NA,RW/MY,9251,12,0
1961,10794,T070,CT0187,NA,RW/MY,12,23/07/2019,2019,06:27:00,19.6,2,20.5,37.71528619,NA,NA,NA,RW/MY,9251,12,1
1964,10795,T071,CT0188,NA,NA,2,13/07/2019,2019,08:56:00,4.2,3,16.3,32.6357777,T070,NA,NA,NA,NA,12,0
1963,10795,T070,CT0188,NA,RW/MY,5,16/07/2019,2019,07:22:00,9.5,1,15.7,36.73837033,NA,NA,NA,RW/MY,9251,12,0
1965,10795,T070,CT0188,NA,RW/MY,10,21/07/2019,2019,08:46:00,17.6,3,17.5,38.43560883,NA,NA,NA,RW/MY,9251,12,0
1966,10795,T070,CT0188,NA,RW/MY,12,23/07/2019,2019,06:27:00,17.6,3,20.5,NA,NA,NA,NA,RW/MY,9251,12,1
1968,10796,T068,CT0189,CC/MW,NA,2,13/07/2019,2019,08:07:00,5.5,1,20.4,33.39267395,T071,CC/MW,10351,NA,NA,12,0
1967,10796,T071,CT0189,NA,NA,5,16/07/2019,2019,07:31:00,13,1,15.9,36.15177031,NA,NA,NA,NA,NA,12,0
1969,10796,T071,CT0189,NA,NA,10,21/07/2019,2019,09:04:00,19.7,3,17.5,35.56277537,NA,NA,NA,NA,NA,12,0
1970,10796,T071,CT0189,NA,NA,12,23/07/2019,2019,06:57:00,19.8,1,21.4,37.2,NA,NA,NA,NA,NA,12,1
1972,10797,T068,CT0190,CC/MW,NA,2,13/07/2019,2019,08:07:00,5.2,2,20.4,32.56696861,T071,CC/MW,10351,NA,NA,12,0
1971,10797,T071,CT0190,NA,NA,5,16/07/2019,2019,07:31:00,14.6,3,15.9,35.38017266,NA,NA,NA,NA,NA,12,0
1974,10797,T071,CT0190,NA,NA,10,21/07/2019,2019,09:04:00,25,2,17.5,38.6454642,NA,NA,NA,NA,NA,12,0
1973,10797,T071,CT0190,NA,NA,12,23/07/2019,2019,06:57:00,23.7,2,21.4,38.13611362,NA,NA,NA,NA,NA,12,1
1978,10798,T069,CT0191,WR/YM,CW/NM,2,14/07/2019,2019,09:12:00,2.3,1,16.3,33.88779461,T072,WR/YM,9066,CW/NM,9893,12,0
1977,10798,T072,CT0191,NA,MY/DB,5,17/07/2019,2019,07:10:00,6.9,2,15.9,35.42305277,NA,NA,NA,MY/DB,9260,12,0
1976,10798,T072,CT0191,NA,MY/DB,10,22/07/2019,2019,08:06:00,14.7,1,18.2,37.17554814,NA,NA,NA,MY/DB,9260,12,0
1975,10798,T072,CT0191,NA,MY/DB,12,23/07/2019,2019,07:30:00,17.5,2,21.5,37.89457728,NA,NA,NA,MY/DB,9260,12,1
1980,10799,T069,CT0192,WR/YM,CW/NM,2,14/07/2019,2019,09:12:00,4.6,2,16.3,34.24113366,T072,WR/YM,9066,CW/NM,9893,12,0
1982,10799,T072,CT0192,NA,MY/DB,5,17/07/2019,2019,07:10:00,11,1,15.9,36.39693894,NA,NA,NA,MY/DB,9260,12,0
1981,10799,T072,CT0192,NA,MY/DB,10,22/07/2019,2019,08:06:00,20.1,2,18.2,37.9193686,NA,NA,NA,MY/DB,9260,12,0
1979,10799,T072,CT0192,NA,MY/DB,12,23/07/2019,2019,07:30:00,21.3,1,21.5,38.83752195,NA,NA,NA,MY/DB,9260,12,1
1984,10800,T069,CT0193,WR/YM,CW/NM,2,14/07/2019,2019,09:12:00,4.2,3,11.4,32.9,NA,WR/YM,9066,CW/NM,9893,12,0
1983,10800,T069,CT0193,WR/YM,CW/NM,5,17/07/2019,2019,07:17:00,10.3,1,16.2,37.72180829,NA,WR/YM,9066,CW/NM,9893,12,0
1986,10800,T069,CT0193,WR/YM,CW/NM,10,22/07/2019,2019,07:50:00,16.9,3,17.9,37.63627405,NA,WR/YM,9066,CW/NM,9893,12,0
1985,10800,T069,CT0193,WR/YM,CW/NM,12,24/07/2019,2019,08:51:00,18.9,4,23.2,39.00605555,NA,WR/YM,9066,CW/NM,9893,12,1
1988,10801,T069,CT0194,WR/YM,CW/NM,2,14/07/2019,2019,09:12:00,4.7,4,16.4,32.6,NA,WR/YM,9066,CW/NM,9893,12,0
1990,10801,T069,CT0194,WR/YM,CW/NM,5,17/07/2019,2019,07:17:00,9.8,4,16.2,37.98412791,NA,WR/YM,9066,CW/NM,9893,12,0
1989,10801,T069,CT0194,WR/YM,CW/NM,10,22/07/2019,2019,07:50:00,17,2,17.9,36.56801707,NA,WR/YM,9066,CW/NM,9893,12,0
1987,10801,T069,CT0194,WR/YM,CW/NM,12,24/07/2019,2019,08:51:00,18.7,1,23.2,38.72779449,NA,WR/YM,9066,CW/NM,9893,12,1
1994,10802,T069,CT0195,WR/YM,CW/NM,2,14/07/2019,2019,09:12:00,4.5,5,16.4,32.3,NA,WR/YM,9066,CW/NM,9893,12,0
1993,10802,T069,CT0195,WR/YM,CW/NM,5,17/07/2019,2019,07:17:00,10.1,5,16.2,36.81636042,NA,WR/YM,9066,CW/NM,9893,12,0
1991,10802,T069,CT0195,WR/YM,CW/NM,10,22/07/2019,2019,07:50:00,18.3,1,17.8,41.06508743,NA,WR/YM,9066,CW/NM,9893,12,0
1992,10802,T069,CT0195,WR/YM,CW/NM,12,24/07/2019,2019,08:51:00,20.3,5,23.2,39.79473149,NA,WR/YM,9066,CW/NM,9893,12,1
1997,10803,T072,CT0196,NA,MY/DB,2,14/07/2019,2019,09:05:00,3.7,1,16.1,32.71324823,T069,NA,NA,MY/DB,9260,12,0
1996,10803,T069,CT0196,WR/YM,CW/NM,5,17/07/2019,2019,07:17:00,8.5,2,16.2,37.05772491,NA,WR/YM,9066,CW/NM,9893,12,0
1998,10803,T069,CT0196,WR/YM,CW/NM,10,22/07/2019,2019,07:50:00,13.4,5,18,36.58893172,NA,WR/YM,9066,CW/NM,9893,12,0
1995,10803,T069,CT0196,WR/YM,CW/NM,12,24/07/2019,2019,08:51:00,16.8,3,23.2,38.80241541,NA,WR/YM,9066,CW/NM,9893,12,1
2002,10804,T072,CT0197,NA,MY/DB,2,14/07/2019,2019,09:05:00,5.4,2,16.1,32.73708016,T069,NA,NA,MY/DB,9260,12,0
2001,10804,T069,CT0197,WR/YM,CW/NM,5,17/07/2019,2019,07:17:00,10.6,3,16.2,38.26860504,NA,WR/YM,9066,CW/NM,9893,12,0
2000,10804,T069,CT0197,WR/YM,CW/NM,10,22/07/2019,2019,07:50:00,17.4,4,17.9,37.43026464,NA,WR/YM,9066,CW/NM,9893,12,0
1999,10804,T069,CT0197,WR/YM,CW/NM,12,24/07/2019,2019,08:51:00,19.2,2,23.3,38.22591427,NA,WR/YM,9066,CW/NM,9893,12,1
2003,10805,T075,CT0198,WW/BM,YM/DO,2,14/07/2019,2019,07:54:00,5.9,1,20.1,31,T073,WW/BM,8941,YM/DO,9000,12,0
2004,10805,T073,CT0198,MB/OD,NA,5,17/07/2019,2019,08:38:00,13.2,2,24.1,37.34848731,NA,MB/OD,8434,NA,NA,12,0
2006,10805,T073,CT0198,MB/OD,NA,10,22/07/2019,2019,09:45:00,23.8,2,22.4,38.30487958,NA,MB/OD,8434,NA,NA,12,0
2005,10805,T073,CT0198,MB/OD,NA,12,24/07/2019,2019,08:22:00,24.7,2,22.5,38.08150987,NA,MB/OD,8434,NA,NA,12,1
2009,10806,T075,CT0199,WW/BM,YM/DO,2,14/07/2019,2019,07:54:00,2.7,2,20.1,31.1,T073,WW/BM,8941,YM/DO,9000,12,0
2008,10806,T073,CT0199,MB/OD,NA,5,17/07/2019,2019,08:38:00,8.5,1,24.1,NA,NA,MB/OD,8434,NA,NA,12,0
2010,10806,T073,CT0199,MB/OD,NA,10,22/07/2019,2019,09:45:00,16.1,3,22.4,37.04158015,NA,MB/OD,8434,NA,NA,12,0
2007,10806,T073,CT0199,MB/OD,NA,12,24/07/2019,2019,08:22:00,19.3,1,22.5,37.49919704,NA,MB/OD,8434,NA,NA,12,1
2014,10807,T075,CT0200,WW/BM,YM/DO,2,14/07/2019,2019,07:54:00,6.7,3,20.1,30.2,T073,WW/BM,8941,YM/DO,9000,12,0
2012,10807,T073,CT0200,MB/OD,NA,5,17/07/2019,2019,08:38:00,16.4,4,24.1,36.4,NA,MB/OD,8434,NA,NA,12,0
2011,10807,T073,CT0200,MB/OD,NA,10,22/07/2019,2019,09:45:00,25.1,1,22.4,35.58361905,NA,MB/OD,8434,NA,NA,12,0
2013,10807,T073,CT0200,MB/OD,NA,12,24/07/2019,2019,08:22:00,24.5,3,22.7,38.0815826,NA,MB/OD,8434,NA,NA,12,1
2015,10808,T077,CT0201,NA,RM/OY,2,14/07/2019,2019,08:37:00,4.5,1,19.8,35.63289969,T074,NA,NA,RM/OY,7615,5,0
2016,10808,T074,CT0201,OD/MW,GM/VD,5,17/07/2019,2019,09:03:00,4.8,1,24.2,30.9,NA,OD/MW,4976,GM/VD,8188,5,1
2017,10809,T077,CT0202,NA,RM/OY,2,14/07/2019,2019,08:37:00,2.1,2,19.8,32.2,T074,NA,NA,RM/OY,7615,2,1
2018,10810,T077,CT0203,NA,RM/OY,2,14/07/2019,2019,08:37:00,3.4,3,19.8,33.3,T074,NA,NA,RM/OY,7615,2,1
2021,10811,T074,CT0204,OD/MW,GM/VD,2,14/07/2019,2019,08:46:00,1.7,1,20,32.1,T077,OD/MW,4976,GM/VD,8188,12,0
2020,10811,T077,CT0204,NA,RM/OY,5,17/07/2019,2019,08:53:00,5.2,3,24.2,35.93481679,NA,NA,NA,RM/OY,7615,12,0
2022,10811,T077,CT0204,NA,RM/OY,10,22/07/2019,2019,09:26:00,6.9,2,21.5,34.58900696,NA,NA,NA,RM/OY,7615,12,0
2019,10811,T077,CT0204,NA,RM/OY,12,24/07/2019,2019,07:57:00,7.6,2,21.9,38.08294216,NA,NA,NA,RM/OY,7615,12,1
2024,10812,T074,CT0205,OD/MW,GM/VD,2,14/07/2019,2019,08:46:00,3,2,20,32.6,T077,OD/MW,4976,GM/VD,8188,12,0
2023,10812,T077,CT0205,NA,RM/OY,5,17/07/2019,2019,08:53:00,10.1,4,24.2,37.20285211,NA,NA,NA,RM/OY,7615,12,0
2026,10812,T077,CT0205,NA,RM/OY,10,22/07/2019,2019,09:26:00,21.6,1,21.5,40.16317147,NA,NA,NA,RM/OY,7615,12,0
2025,10812,T077,CT0205,NA,RM/OY,12,24/07/2019,2019,07:57:00,23,3,21.9,40.64047022,NA,NA,NA,RM/OY,7615,12,1
2029,10813,T074,CT0206,OD/MW,GM/VD,2,14/07/2019,2019,08:46:00,1.9,3,20,30.7,T077,OD/MW,4976,GM/VD,8188,12,0
2028,10813,T077,CT0206,NA,RM/OY,5,17/07/2019,2019,08:53:00,7.5,1,24.2,37.52918216,NA,NA,NA,RM/OY,7615,12,0
2030,10813,T077,CT0206,NA,RM/OY,10,22/07/2019,2019,09:26:00,18.6,4,21.5,38.17192818,NA,NA,NA,RM/OY,7615,12,0
2027,10813,T077,CT0206,NA,RM/OY,12,24/07/2019,2019,07:57:00,21.3,1,21.9,38.95657458,NA,NA,NA,RM/OY,7615,12,1
2031,10814,T074,CT0207,OD/MW,GM/VD,2,14/07/2019,2019,08:46:00,2.8,4,20.1,32,NA,OD/MW,4976,GM/VD,8188,5,0
2032,10814,T074,CT0207,OD/MW,GM/VD,5,17/07/2019,2019,09:03:00,3.1,2,24.2,30.1,NA,OD/MW,4976,GM/VD,8188,5,1
2034,10815,T073,CT0208,MB/OD,NA,2,14/07/2019,2019,07:46:00,2.7,1,20.4,32.02617983,T075,MB/OD,8434,NA,NA,12,0
2035,10815,T075,CT0208,WW/BM,YM/DO,5,17/07/2019,2019,09:22:00,8.2,1,23.5,36.22480074,NA,WW/BM,8941,YM/DO,9000,12,0
2036,10815,T075,CT0208,WW/BM,YM/DO,10,22/07/2019,2019,08:35:00,13.2,1,22.2,34.41689484,NA,WW/BM,8941,YM/DO,9000,12,0
2033,10815,T075,CT0208,WW/BM,YM/DO,12,24/07/2019,2019,07:09:00,14.4,1,22.4,36.98836783,NA,WW/BM,8941,YM/DO,9000,12,1
2040,10816,T073,CT0209,MB/OD,NA,2,14/07/2019,2019,07:46:00,4,2,20.4,31.47961208,T075,MB/OD,8434,NA,NA,12,0
2039,10816,T075,CT0209,WW/BM,YM/DO,5,17/07/2019,2019,09:22:00,11.9,3,23.5,36.20167776,NA,WW/BM,8941,YM/DO,9000,12,0
2037,10816,T075,CT0209,WW/BM,YM/DO,10,22/07/2019,2019,08:35:00,19.8,3,22.1,38.70513139,NA,WW/BM,8941,YM/DO,9000,12,0
2038,10816,T075,CT0209,WW/BM,YM/DO,12,24/07/2019,2019,07:09:00,20.6,3,22.3,38.86631199,NA,WW/BM,8941,YM/DO,9000,12,1
2044,10817,T073,CT0210,MB/OD,NA,2,14/07/2019,2019,07:46:00,3.2,3,20.4,32.6595472,T075,MB/OD,8434,NA,NA,12,0
2043,10817,T075,CT0210,WW/BM,YM/DO,5,17/07/2019,2019,09:22:00,9.7,2,23.5,35.1,NA,WW/BM,8941,YM/DO,9000,12,0
2041,10817,T075,CT0210,WW/BM,YM/DO,10,22/07/2019,2019,08:35:00,12.2,2,22.1,34.85329659,NA,WW/BM,8941,YM/DO,9000,12,0
2042,10817,T075,CT0210,WW/BM,YM/DO,12,24/07/2019,2019,07:09:00,13.7,2,22.4,37.80726137,NA,WW/BM,8941,YM/DO,9000,12,1
2047,10818,T079,CT0211,YM/RB,NA,2,15/07/2019,2019,08:18:00,6.2,1,17,36.57523609,T081,YM/RB,9033,NA,NA,12,0
2046,10818,T081,CT0211,NA,NM/YR,5,18/07/2019,2019,09:09:00,9.6,2,21.5,36.17461528,NA,NA,NA,NM/YR,9449,12,0
2045,10818,T081,CT0211,NA,NM/YR,10,23/07/2019,2019,08:08:00,17.2,3,21.6,38.60307437,NA,NA,NA,NM/YR,9449,12,0
2048,10818,T081,CT0211,NA,NM/YR,12,25/07/2019,2019,07:45:00,20.6,1,23.6,39.24246667,NA,NA,NA,NM/YR,9449,12,1
2052,10819,T079,CT0212,YM/RB,NA,2,15/07/2019,2019,08:18:00,5.1,2,17,37.91105021,T081,YM/RB,9033,NA,NA,12,0
2051,10819,T081,CT0212,NA,NM/YR,5,18/07/2019,2019,09:09:00,9.1,1,21.5,37.48008086,NA,NA,NA,NM/YR,9449,12,0
2050,10819,T081,CT0212,NA,NM/YR,10,23/07/2019,2019,08:08:00,17.2,2,21.5,39.00714471,NA,NA,NA,NM/YR,9449,12,0
2049,10819,T081,CT0212,NA,NM/YR,12,25/07/2019,2019,07:45:00,20.7,2,23.5,39.41379048,NA,NA,NA,NM/YR,9449,12,1
2055,10820,T079,CT0213,YM/RB,NA,2,15/07/2019,2019,08:18:00,7.6,3,17,37.45981812,T081,YM/RB,9033,NA,NA,12,0
2053,10820,T081,CT0213,NA,NM/YR,5,18/07/2019,2019,09:09:00,11.9,3,21.4,37.4,NA,NA,NA,NM/YR,9449,12,0
2056,10820,T081,CT0213,NA,NM/YR,10,23/07/2019,2019,08:08:00,23.6,1,21.5,40.6903892,NA,NA,NA,NM/YR,9449,12,0
2054,10820,T081,CT0213,NA,NM/YR,12,25/07/2019,2019,07:45:00,24.6,3,23.5,40.07071178,NA,NA,NA,NM/YR,9449,12,1
2059,10821,T082,CT0214,YY/MW,NA,2,15/07/2019,2019,08:27:00,2.1,1,17.2,NA,T076,YY/MW,10056,NA,NA,12,0
2058,10821,T076,CT0214,NR/YM,MD/YN,5,18/07/2019,2019,16:07:00,9.8,2,23.8,38.67367834,NA,NR/YM,9100,MD/YN,6808,12,0
2060,10821,T076,CT0214,NR/YM,MD/YN,10,23/07/2019,2019,06:14:00,15.6,1,18.1,40.60541923,NA,NR/YM,9100,MD/YN,6808,12,0
2057,10821,T076,CT0214,NR/YM,MD/YN,12,25/07/2019,2019,10:41:00,19.3,2,26.4,39,NA,NR/YM,9100,MD/YN,6808,12,1
2062,10822,T082,CT0215,YY/MW,NA,2,15/07/2019,2019,08:27:00,4.1,2,17.2,36.47784803,T076,YY/MW,10056,NA,NA,12,0
2064,10822,T076,CT0215,NR/YM,MD/YN,5,18/07/2019,2019,16:07:00,13.9,3,23.8,38.45819201,NA,NR/YM,9100,MD/YN,6808,12,0
2061,10822,T076,CT0215,NR/YM,MD/YN,10,23/07/2019,2019,06:14:00,19.8,2,18.1,37.68757281,NA,NR/YM,9100,MD/YN,6808,12,0
2063,10822,T076,CT0215,NR/YM,MD/YN,12,25/07/2019,2019,10:41:00,22.9,1,26.4,38.8,NA,NR/YM,9100,MD/YN,6808,12,1
2066,10823,T082,CT0216,YY/MW,NA,2,15/07/2019,2019,08:27:00,3.5,3,17.2,34.70455111,T076,YY/MW,10056,NA,NA,12,0
2068,10823,T076,CT0216,NR/YM,MD/YN,5,18/07/2019,2019,16:07:00,13,1,23.8,38.7653226,NA,NR/YM,9100,MD/YN,6808,12,0
2067,10823,T076,CT0216,NR/YM,MD/YN,10,23/07/2019,2019,06:14:00,18.5,3,18.2,38.71511211,NA,NR/YM,9100,MD/YN,6808,12,0
2065,10823,T076,CT0216,NR/YM,MD/YN,12,25/07/2019,2019,10:41:00,20.9,3,26.4,40.4,NA,NR/YM,9100,MD/YN,6808,12,1
2069,10824,T076,CT0217,NR/YM,MD/YN,2,15/07/2019,2019,08:37:00,3.3,2,17.5,34.19137527,T082,NR/YM,9100,MD/YN,6808,2,1
2071,10825,T076,CT0218,NR/YM,MD/YN,2,15/07/2019,2019,08:37:00,5.4,1,17.5,34.41476337,T082,NR/YM,9100,MD/YN,6808,12,0
2072,10825,T082,CT0218,YY/MW,NA,5,18/07/2019,2019,16:13:00,13.4,1,23.8,37.89496312,NA,YY/MW,10056,NA,NA,12,0
2073,10825,T082,CT0218,YY/MW,NA,10,23/07/2019,2019,06:05:00,20.2,2,18.2,37.43381129,NA,YY/MW,10056,NA,NA,12,0
2070,10825,T082,CT0218,YY/MW,NA,12,25/07/2019,2019,10:14:00,19.9,1,25.2,39.1,NA,YY/MW,10056,NA,NA,12,1
2077,10826,T076,CT0219,NR/YM,MD/YN,2,15/07/2019,2019,08:37:00,5.2,3,17.5,34.62599782,T082,NR/YM,9100,MD/YN,6808,12,0
2076,10826,T082,CT0219,YY/MW,NA,5,18/07/2019,2019,16:13:00,13.8,2,23.8,40.00898831,NA,YY/MW,10056,NA,NA,12,0
2075,10826,T082,CT0219,YY/MW,NA,10,23/07/2019,2019,06:05:00,20.3,1,18.2,38.89057583,NA,YY/MW,10056,NA,NA,12,0
2074,10826,T082,CT0219,YY/MW,NA,12,25/07/2019,2019,10:14:00,20,2,25.3,38.7,NA,YY/MW,10056,NA,NA,12,1
2078,10827,T081,CT0220,NA,NM/YR,2,15/07/2019,2019,08:56:00,4.3,1,24.5,NA,T079,NA,NA,NM/YR,9449,12,0
2080,10827,T079,CT0220,YM/RB,NA,5,18/07/2019,2019,16:17:00,14.3,1,23.8,37.21920698,NA,YM/RB,9033,NA,NA,12,0
2081,10827,T079,CT0220,YM/RB,NA,10,23/07/2019,2019,05:52:00,22.1,2,18.7,39.41943703,NA,YM/RB,9033,NA,NA,12,0
2079,10827,T079,CT0220,YM/RB,NA,12,25/07/2019,2019,09:03:00,24,1,24.5,38.79301862,NA,YM/RB,9033,NA,NA,12,1
2085,10828,T081,CT0221,NA,NM/YR,2,15/07/2019,2019,08:56:00,3.7,2,24.5,35.9,T079,NA,NA,NM/YR,9449,12,0
2082,10828,T079,CT0221,YM/RB,NA,5,18/07/2019,2019,16:17:00,13.5,3,23.8,37.76846721,NA,YM/RB,9033,NA,NA,12,0
2083,10828,T079,CT0221,YM/RB,NA,10,23/07/2019,2019,05:52:00,19.2,1,18.5,38.77506359,NA,YM/RB,9033,NA,NA,12,0
2084,10828,T079,CT0221,YM/RB,NA,12,25/07/2019,2019,09:03:00,23.7,2,24.5,38.35064869,NA,YM/RB,9033,NA,NA,12,1
2088,10829,T081,CT0222,NA,NM/YR,2,15/07/2019,2019,08:56:00,2.6,3,24.5,NA,T079,NA,NA,NM/YR,9449,12,0
2086,10829,T079,CT0222,YM/RB,NA,5,18/07/2019,2019,16:17:00,8.4,2,23.8,36.59246601,NA,YM/RB,9033,NA,NA,12,0
2087,10829,T079,CT0222,YM/RB,NA,10,23/07/2019,2019,05:52:00,16,3,18.6,37.69116001,NA,YM/RB,9033,NA,NA,12,0
