"","BirdID","Dam","Sire"
"2949","2076","649","460"
"2962","2089","521","1038"
"2963","2090","521","1038"
"2964","2091","521","1038"
"2965","2092","521","1038"
"2976","2103","427","145"
"2977","2104","427","22"
"2978","2105","427","22"
"2979","2106","427","22"
"2980","2107","427","22"
